mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_booster,param_colsample_bytree,param_gamma,param_max_depth,param_min_child_weight,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.3266312599182129,0.008171680637288042,0.0,0.0,gbtree,0.6,1.5,5,5,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 500}",,,,,,,,1
0.07925524711608886,0.008051273919437895,0.00019998550415039061,0.0003999710083007812,gbtree,0.6,1.5,10,1,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 10, 'min_child_weight': 1, 'n_estimators': 100}",,,,,,,,1
0.17425289154052734,0.006872091036047458,0.0003804206848144531,0.0004669425917852177,gbtree,0.6,1.5,10,1,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 10, 'min_child_weight': 1, 'n_estimators': 250}",,,,,,,,1
0.325313663482666,0.014972441866110991,0.0001995086669921875,0.000399017333984375,gbtree,0.6,1.5,10,1,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 10, 'min_child_weight': 1, 'n_estimators': 500}",,,,,,,,1
0.06984071731567383,0.010727384409078432,0.0034086227416992186,0.005822552744908909,gbtree,0.6,1.5,10,3,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 10, 'min_child_weight': 3, 'n_estimators': 100}",,,,,,,,1
0.17536816596984864,0.012975274831287534,0.003002309799194336,0.006004619598388673,gbtree,0.6,1.5,10,3,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 10, 'min_child_weight': 3, 'n_estimators': 250}",,,,,,,,1
0.32573766708374025,0.009212017157314862,0.00014481544494628906,0.0002896308898925781,gbtree,0.6,1.5,10,3,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 10, 'min_child_weight': 3, 'n_estimators': 500}",,,,,,,,1
0.07028360366821289,0.006538073961932687,0.003002786636352539,0.006005573272705078,gbtree,0.6,1.5,10,5,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 100}",,,,,,,,1
0.1765993595123291,0.014208045902896482,0.0,0.0,gbtree,0.6,1.5,10,5,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 250}",,,,,,,,1
0.320004940032959,0.012485418394437016,0.0,0.0,gbtree,0.6,1.5,10,5,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 500}",,,,,,,,1
0.06365270614624023,0.006910640716932818,0.0,0.0,gbtree,0.6,2,2,1,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 100}",,,,,,,,1
0.14868369102478027,0.008748224428419354,0.00046792030334472654,0.0005825186367299837,gbtree,0.6,2,2,1,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 250}",,,,,,,,1
0.29066877365112304,0.007062216533457854,0.0034060955047607424,0.005821752767516542,gbtree,0.6,2,2,1,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 500}",,,,,,,,1
0.06307921409606934,0.00973390941812171,0.0,0.0,gbtree,0.6,2,2,3,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 100}",,,,,,,,1
0.14533615112304688,0.009357437420938803,0.0,0.0,gbtree,0.6,2,2,3,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 250}",,,,,,,,1
0.27002754211425783,0.012504515888663591,0.0,0.0,gbtree,0.6,2,2,3,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 500}",,,,,,,,1
0.06720857620239258,0.0015873788132440886,0.0001517772674560547,0.00030355453491210944,gbtree,0.6,2,2,5,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 2, 'min_child_weight': 5, 'n_estimators': 100}",,,,,,,,1
0.15010275840759277,0.006996883835799904,0.0003606319427490234,0.0004500104442889418,gbtree,0.6,2,2,5,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 2, 'min_child_weight': 5, 'n_estimators': 250}",,,,,,,,1
0.27639408111572267,0.006790475287898567,0.00020041465759277344,0.0004008293151855469,gbtree,0.6,2,2,5,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 2, 'min_child_weight': 5, 'n_estimators': 500}",,,,,,,,1
0.07970709800720215,0.006586781038786288,0.0,0.0,gbtree,0.6,2,5,1,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100}",,,,,,,,1
0.18062410354614258,0.012730488811873537,0.0,0.0,gbtree,0.6,2,5,1,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 250}",,,,,,,,1
0.3088737964630127,0.010977998775658335,0.006006431579589844,0.007356347484080491,gbtree,0.6,2,5,1,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 500}",,,,,,,,1
0.07966346740722656,0.0065569714426089035,0.0,0.0,gbtree,0.6,2,5,3,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 100}",,,,,,,,1
0.1664215087890625,0.0002319704025793287,0.0002048015594482422,0.0004096031188964844,gbtree,0.6,2,5,3,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 250}",,,,,,,,1
0.3084856510162354,0.015337690589110423,0.006218576431274414,0.007623599023204956,gbtree,0.6,2,5,3,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 500}",,,,,,,,1
0.08398933410644531,0.009587575892639795,0.0030025482177734376,0.006005096435546875,gbtree,0.6,2,5,5,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100}",,,,,,,,1
0.18116416931152343,0.011718773770626429,0.0021034717559814454,0.004206943511962891,gbtree,0.6,2,5,5,250,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 250}",,,,,,,,1
0.31590447425842283,0.009181551285059937,0.003002357482910156,0.006004714965820312,gbtree,0.6,2,5,5,500,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 500}",,,,,,,,1
0.07332243919372558,0.008190838811500517,0.0,0.0,gbtree,0.6,2,10,1,100,"{'booster': 'gbtree', 'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 10, 'min_child_weight': 1, 'n_estimators': 100}",,,,,,,,1
